TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y,CustomerName,Region,SignupDate
T00351,C0169,P052,03-12-2024 17:26,4,1419.24,354.81,SoundWave Jacket,Clothing,354.81,Jennifer Shaw,South America,13-04-2023
T00460,C0099,P052,02-05-2024 00:25,2,709.62,354.81,SoundWave Jacket,Clothing,354.81,Rodney Eaton,South America,29-01-2023
T00988,C0165,P052,06-09-2024 06:43,4,1419.24,354.81,SoundWave Jacket,Clothing,354.81,Juan Mcdaniel,South America,09-04-2022
T00076,C0141,P065,23-09-2024 20:32,3,1282.83,427.61,BookWorld Sweater,Clothing,427.61,Paul Parsons,Europe,23-02-2023
T00110,C0084,P065,13-08-2024 10:30,2,855.22,427.61,BookWorld Sweater,Clothing,427.61,Belinda Garner,Asia,17-09-2024
T00139,C0118,P065,13-04-2024 02:29,1,427.61,427.61,BookWorld Sweater,Clothing,427.61,Jacob Holt,South America,22-01-2022
T00288,C0049,P065,22-01-2024 14:14,1,427.61,427.61,BookWorld Sweater,Clothing,427.61,Jason Yates,North America,18-09-2024
T00306,C0021,P065,27-06-2024 23:39,3,1282.83,427.61,BookWorld Sweater,Clothing,427.61,Robert Blanchard,Asia,17-04-2023
T00383,C0048,P065,22-11-2024 19:56,2,855.22,427.61,BookWorld Sweater,Clothing,427.61,Matthew Park,South America,07-11-2024
T00540,C0034,P065,08-05-2024 21:17,2,855.22,427.61,BookWorld Sweater,Clothing,427.61,Dalton Perez,North America,27-09-2023
T00569,C0107,P065,22-10-2024 12:54,3,1282.83,427.61,BookWorld Sweater,Clothing,427.61,Dana Cantrell,South America,07-02-2023
T00585,C0056,P065,31-01-2024 08:26,2,855.22,427.61,BookWorld Sweater,Clothing,427.61,Erika Fernandez,Asia,12-04-2024
T00888,C0055,P065,24-05-2024 09:36,2,855.22,427.61,BookWorld Sweater,Clothing,427.61,Lauren Williams,North America,11-11-2024
T00892,C0022,P065,06-04-2024 10:33,4,1710.44,427.61,BookWorld Sweater,Clothing,427.61,Teresa Esparza,Asia,27-10-2023
T00077,C0192,P063,15-06-2024 17:12,3,100.77,33.59,TechPro Novel,Books,33.59,Sarah Arias,South America,15-09-2022
T00104,C0174,P063,12-01-2024 03:22,3,100.77,33.59,TechPro Novel,Books,33.59,Tracy Steele,South America,03-11-2022
T00216,C0193,P063,22-03-2024 19:50,3,100.77,33.59,TechPro Novel,Books,33.59,Douglas Torres,Asia,03-02-2023
T00353,C0012,P063,22-10-2024 21:55,1,33.59,33.59,TechPro Novel,Books,33.59,Kevin May,South America,07-08-2024
T00378,C0175,P063,03-08-2024 22:08,3,100.77,33.59,TechPro Novel,Books,33.59,Matthew Johnson,Asia,16-04-2022
T00413,C0021,P063,24-01-2024 18:23,3,100.77,33.59,TechPro Novel,Books,33.59,Robert Blanchard,Asia,17-04-2023
T00459,C0075,P063,17-01-2024 01:36,4,134.36,33.59,TechPro Novel,Books,33.59,Misty Higgins,Europe,01-05-2023
T00760,C0090,P063,03-01-2024 18:25,1,33.59,33.59,TechPro Novel,Books,33.59,Charles Hamilton,Asia,17-10-2023
T00853,C0098,P063,23-12-2024 18:36,4,134.36,33.59,TechPro Novel,Books,33.59,Laura Gilbert,North America,21-10-2024
T00078,C0011,P089,23-03-2024 02:59,3,662.73,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Bryan Mathews,South America,12-12-2022
T00153,C0094,P089,05-11-2024 07:32,3,662.73,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Emily Trevino,North America,16-09-2023
T00245,C0120,P089,28-04-2024 20:01,4,883.64,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Francisco Diaz,South America,13-01-2023
T00291,C0109,P089,27-01-2024 06:14,2,441.82,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Abigail Jones,North America,09-05-2022
T00390,C0113,P089,04-02-2024 07:33,4,883.64,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Joseph Ortiz Jr.,South America,17-06-2022
T00773,C0068,P089,08-12-2024 14:38,3,662.73,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Mark Cox,North America,04-04-2023
T00883,C0170,P089,10-05-2024 03:22,4,883.64,220.91,HomeSense Bluetooth Speaker,Electronics,220.91,Logan Harris,Europe,13-09-2023
T00082,C0127,P088,25-08-2024 05:43,1,263.55,263.55,SoundWave Headphones,Electronics,263.55,Kathryn Stevens,Europe,04-04-2024
T00130,C0191,P088,15-08-2024 13:06,1,263.55,263.55,SoundWave Headphones,Electronics,263.55,Samantha Gibson DVM,South America,07-04-2024
T00424,C0114,P088,23-09-2024 04:35,4,1054.2,263.55,SoundWave Headphones,Electronics,263.55,Benjamin Anderson,Europe,18-11-2024
T00461,C0072,P088,17-09-2024 03:59,1,263.55,263.55,SoundWave Headphones,Electronics,263.55,Sarah Scott,North America,24-07-2024
T00556,C0050,P088,17-11-2024 17:56,3,790.65,263.55,SoundWave Headphones,Electronics,263.55,Ryan Davis,North America,02-03-2024
T00751,C0096,P088,11-03-2024 17:07,2,527.1,263.55,SoundWave Headphones,Electronics,263.55,Benjamin Mcclure,South America,18-11-2022
T00954,C0179,P088,10-10-2024 04:15,4,1054.2,263.55,SoundWave Headphones,Electronics,263.55,Donald Miller,Europe,16-10-2022
T00985,C0068,P088,30-07-2024 21:37,2,527.1,263.55,SoundWave Headphones,Electronics,263.55,Mark Cox,North America,04-04-2023
T00083,C0046,P066,08-04-2024 10:34,4,1348.88,337.22,SoundWave Textbook,Books,337.22,Beth Cardenas,North America,23-10-2024
T00195,C0023,P066,02-11-2024 10:20,1,337.22,337.22,SoundWave Textbook,Books,337.22,Nicholas Cain,Europe,04-03-2022
T00225,C0126,P066,20-06-2024 04:11,3,1011.66,337.22,SoundWave Textbook,Books,337.22,Caitlin Brown,South America,20-02-2024
T00267,C0037,P066,30-06-2024 00:11,3,1011.66,337.22,SoundWave Textbook,Books,337.22,Linda Smith,Europe,04-02-2023
T00505,C0147,P066,29-07-2024 19:28,2,674.44,337.22,SoundWave Textbook,Books,337.22,Hunter Fuller,South America,16-05-2022
T00596,C0175,P066,30-09-2024 11:36,1,337.22,337.22,SoundWave Textbook,Books,337.22,Matthew Johnson,Asia,16-04-2022
T00609,C0094,P066,19-03-2024 01:04,1,337.22,337.22,SoundWave Textbook,Books,337.22,Emily Trevino,North America,16-09-2023
T00623,C0146,P066,12-07-2024 10:03,3,1011.66,337.22,SoundWave Textbook,Books,337.22,Brittany Harvey,Asia,04-09-2024
T00838,C0101,P066,24-07-2024 17:40,1,337.22,337.22,SoundWave Textbook,Books,337.22,Kelsey Roberts,Asia,30-09-2023
T00921,C0017,P066,01-12-2024 22:55,4,1348.88,337.22,SoundWave Textbook,Books,337.22,Jennifer King,Europe,05-12-2023
T00924,C0116,P066,02-04-2024 00:16,1,337.22,337.22,SoundWave Textbook,Books,337.22,James Martinez,North America,11-09-2024
T00084,C0045,P015,02-08-2024 13:45,4,635.72,158.93,HomeSense Headphones,Electronics,158.93,Michael Williams,Asia,25-02-2022
T00114,C0068,P015,28-05-2024 18:07,1,158.93,158.93,HomeSense Headphones,Electronics,158.93,Mark Cox,North America,04-04-2023
T00333,C0101,P015,28-12-2024 11:00,3,476.79,158.93,HomeSense Headphones,Electronics,158.93,Kelsey Roberts,Asia,30-09-2023
T00526,C0156,P015,01-01-2024 16:46,4,635.72,158.93,HomeSense Headphones,Electronics,158.93,William Adams,North America,19-08-2023
T00599,C0013,P015,15-08-2024 20:46,1,158.93,158.93,HomeSense Headphones,Electronics,158.93,Lauren Buchanan,South America,19-05-2024
T00801,C0021,P015,06-02-2024 03:27,1,158.93,158.93,HomeSense Headphones,Electronics,158.93,Robert Blanchard,Asia,17-04-2023
T00893,C0101,P015,24-03-2024 16:37,1,158.93,158.93,HomeSense Headphones,Electronics,158.93,Kelsey Roberts,Asia,30-09-2023
T00989,C0129,P015,28-05-2024 14:48,3,476.79,158.93,HomeSense Headphones,Electronics,158.93,Marcus Livingston,South America,14-04-2024
T00088,C0019,P001,30-01-2024 17:23,2,338.6,169.3,ActiveWear Biography,Books,169.3,Brandon Rodriguez,Europe,12-01-2023
T00314,C0024,P001,24-09-2024 17:15,4,677.2,169.3,ActiveWear Biography,Books,169.3,Michele Cooley,North America,05-02-2024
T00428,C0071,P001,02-08-2024 08:13,2,338.6,169.3,ActiveWear Biography,Books,169.3,Taylor Murphy,South America,01-07-2022
T00433,C0036,P001,05-05-2024 05:01,2,338.6,169.3,ActiveWear Biography,Books,169.3,Brian Aguilar DDS,North America,06-07-2024
T00449,C0191,P001,12-12-2024 12:17,1,169.3,169.3,ActiveWear Biography,Books,169.3,Samantha Gibson DVM,South America,07-04-2024
T00545,C0105,P001,24-06-2024 10:10,2,338.6,169.3,ActiveWear Biography,Books,169.3,Ryan Hampton,Europe,11-11-2024
T00732,C0045,P001,13-08-2024 10:42,2,338.6,169.3,ActiveWear Biography,Books,169.3,Michael Williams,Asia,25-02-2022
T00758,C0017,P001,28-05-2024 14:47,3,507.9,169.3,ActiveWear Biography,Books,169.3,Jennifer King,Europe,05-12-2023
T00095,C0189,P093,13-09-2024 18:57,2,609.88,304.94,TechPro Vase,Home Decor,304.94,Sherri Dixon,North America,22-01-2024
T00211,C0007,P093,29-03-2024 14:35,4,1219.76,304.94,TechPro Vase,Home Decor,304.94,Paul Graves,Asia,18-06-2022
T00335,C0118,P093,06-04-2024 09:26,2,609.88,304.94,TechPro Vase,Home Decor,304.94,Jacob Holt,South America,22-01-2022
T00547,C0079,P093,30-07-2024 23:32,4,1219.76,304.94,TechPro Vase,Home Decor,304.94,Brian Murillo,North America,02-02-2022
T00586,C0179,P093,31-08-2024 22:33,1,304.94,304.94,TechPro Vase,Home Decor,304.94,Donald Miller,Europe,16-10-2022
T00629,C0100,P093,06-04-2024 10:30,1,304.94,304.94,TechPro Vase,Home Decor,304.94,Clinton Gomez,Europe,16-03-2023
T00630,C0031,P093,08-10-2024 23:58,2,609.88,304.94,TechPro Vase,Home Decor,304.94,Tina Miller,South America,11-04-2024
T00899,C0141,P093,30-04-2024 17:03,1,304.94,304.94,TechPro Vase,Home Decor,304.94,Paul Parsons,Europe,23-02-2023
T00096,C0161,P073,23-03-2024 00:07,3,80.97,26.99,ComfortLiving Laptop,Electronics,26.99,Jessica Warren,Asia,14-03-2022
T00277,C0029,P073,01-10-2024 17:22,4,107.96,26.99,ComfortLiving Laptop,Electronics,26.99,Erin Manning,North America,16-04-2022
T00317,C0111,P073,19-06-2024 15:07,4,107.96,26.99,ComfortLiving Laptop,Electronics,26.99,Roger David,Europe,13-11-2024
T00336,C0147,P073,16-11-2024 15:45,3,80.97,26.99,ComfortLiving Laptop,Electronics,26.99,Hunter Fuller,South America,16-05-2022
T00388,C0081,P073,11-04-2024 01:44,1,26.99,26.99,ComfortLiving Laptop,Electronics,26.99,Kimberly Turner,Europe,24-02-2024
T00494,C0055,P073,01-10-2024 04:39,2,53.98,26.99,ComfortLiving Laptop,Electronics,26.99,Lauren Williams,North America,11-11-2024
T00519,C0054,P073,02-06-2024 10:00,2,53.98,26.99,ComfortLiving Laptop,Electronics,26.99,Bruce Rhodes,Asia,29-09-2024
T00583,C0198,P073,04-10-2024 18:31,1,26.99,26.99,ComfortLiving Laptop,Electronics,26.99,Rebecca Ray,Europe,27-02-2022
T00661,C0049,P073,25-05-2024 20:16,2,53.98,26.99,ComfortLiving Laptop,Electronics,26.99,Jason Yates,North America,18-09-2024
T00955,C0149,P073,29-08-2024 14:05,2,53.98,26.99,ComfortLiving Laptop,Electronics,26.99,Tina Wilson,Europe,21-01-2023
T00099,C0103,P006,30-09-2024 23:30,1,121.32,121.32,ActiveWear Rug,Home Decor,121.32,Jennifer Munoz,Europe,15-05-2022
T00134,C0051,P006,03-01-2024 04:06,2,242.64,121.32,ActiveWear Rug,Home Decor,121.32,Nicholas Ellis,Europe,21-12-2023
T00143,C0003,P006,16-06-2024 05:24,3,363.96,121.32,ActiveWear Rug,Home Decor,121.32,Michael Rivera,South America,07-03-2024
T00181,C0181,P006,21-07-2024 03:18,4,485.28,121.32,ActiveWear Rug,Home Decor,121.32,Alexander Barker,South America,16-11-2023
T00226,C0139,P006,02-10-2024 16:46,2,242.64,121.32,ActiveWear Rug,Home Decor,121.32,Ricky Gutierrez,North America,14-03-2022
T00273,C0134,P006,14-04-2024 11:32,4,485.28,121.32,ActiveWear Rug,Home Decor,121.32,Theresa Gonzalez,Asia,19-02-2022
T00321,C0017,P006,20-06-2024 04:13,3,363.96,121.32,ActiveWear Rug,Home Decor,121.32,Jennifer King,Europe,05-12-2023
T00389,C0081,P006,20-01-2024 04:23,3,363.96,121.32,ActiveWear Rug,Home Decor,121.32,Kimberly Turner,Europe,24-02-2024
T00478,C0124,P006,12-04-2024 12:07,4,485.28,121.32,ActiveWear Rug,Home Decor,121.32,Lindsay Perez,Europe,26-08-2024
T00506,C0053,P006,18-09-2024 23:31,1,121.32,121.32,ActiveWear Rug,Home Decor,121.32,Albert Burke,Europe,18-06-2022
T00613,C0037,P006,30-09-2024 18:17,3,363.96,121.32,ActiveWear Rug,Home Decor,121.32,Linda Smith,Europe,04-02-2023
T00679,C0138,P006,06-09-2024 20:35,4,485.28,121.32,ActiveWear Rug,Home Decor,121.32,Cynthia Clayton,Asia,01-11-2024
T00772,C0104,P006,16-06-2024 21:51,2,242.64,121.32,ActiveWear Rug,Home Decor,121.32,Laura Bennett,South America,10-02-2022
T00108,C0177,P055,04-11-2024 03:30,1,128.53,128.53,BookWorld Biography,Books,128.53,Julia Kelly,Asia,01-06-2024
T00255,C0107,P055,27-02-2024 16:51,4,514.12,128.53,BookWorld Biography,Books,128.53,Dana Cantrell,South America,07-02-2023
T00429,C0030,P055,15-12-2024 01:23,3,385.59,128.53,BookWorld Biography,Books,128.53,Mark Brock,North America,30-01-2024
T00463,C0142,P055,25-05-2024 22:37,2,257.06,128.53,BookWorld Biography,Books,128.53,Nicole Long DVM,Asia,08-02-2024
T00466,C0034,P055,23-10-2024 16:57,4,514.12,128.53,BookWorld Biography,Books,128.53,Dalton Perez,North America,27-09-2023
T00639,C0109,P055,12-03-2024 03:33,3,385.59,128.53,BookWorld Biography,Books,128.53,Abigail Jones,North America,09-05-2022
T00822,C0011,P055,08-05-2024 18:21,3,385.59,128.53,BookWorld Biography,Books,128.53,Bryan Mathews,South America,12-12-2022
T00850,C0029,P055,03-03-2024 06:11,2,257.06,128.53,BookWorld Biography,Books,128.53,Erin Manning,North America,16-04-2022
T00872,C0088,P055,02-06-2024 13:27,1,128.53,128.53,BookWorld Biography,Books,128.53,Carlos Murray,Asia,14-05-2023
T00941,C0041,P055,20-07-2024 10:39,1,128.53,128.53,BookWorld Biography,Books,128.53,Lindsey Deleon,Europe,27-12-2023
T00109,C0175,P064,20-11-2024 09:53,4,1809.68,452.42,HomeSense Running Shoes,Clothing,452.42,Matthew Johnson,Asia,16-04-2022
T00145,C0198,P064,29-09-2024 16:14,2,904.84,452.42,HomeSense Running Shoes,Clothing,452.42,Rebecca Ray,Europe,27-02-2022
T00552,C0096,P064,11-12-2024 17:46,4,1809.68,452.42,HomeSense Running Shoes,Clothing,452.42,Benjamin Mcclure,South America,18-11-2022
T00628,C0141,P064,19-08-2024 00:45,1,452.42,452.42,HomeSense Running Shoes,Clothing,452.42,Paul Parsons,Europe,23-02-2023
T00636,C0054,P064,28-01-2024 04:32,3,1357.26,452.42,HomeSense Running Shoes,Clothing,452.42,Bruce Rhodes,Asia,29-09-2024
T00671,C0013,P064,23-08-2024 09:19,1,452.42,452.42,HomeSense Running Shoes,Clothing,452.42,Lauren Buchanan,South America,19-05-2024
T00688,C0116,P064,22-05-2024 04:00,1,452.42,452.42,HomeSense Running Shoes,Clothing,452.42,James Martinez,North America,11-09-2024
T00889,C0200,P064,03-10-2024 04:33,3,1357.26,452.42,HomeSense Running Shoes,Clothing,452.42,Kelly Cross,Asia,11-06-2023
T00972,C0106,P064,01-11-2024 06:54,3,1357.26,452.42,HomeSense Running Shoes,Clothing,452.42,Amanda Mcguire,Asia,22-09-2022
T00999,C0024,P064,24-02-2024 12:09,1,452.42,452.42,HomeSense Running Shoes,Clothing,452.42,Michele Cooley,North America,05-02-2024
T00113,C0194,P090,26-08-2024 15:16,1,165.3,165.3,ComfortLiving Biography,Books,165.3,Stacy Cook,North America,04-05-2024
T00220,C0157,P090,21-06-2024 15:09,1,165.3,165.3,ComfortLiving Biography,Books,165.3,Miguel Wong,North America,30-01-2024
T00234,C0176,P090,07-07-2024 23:53,4,661.2,165.3,ComfortLiving Biography,Books,165.3,Nicole Booth,North America,23-03-2022
T00689,C0024,P090,30-05-2024 00:00,2,330.6,165.3,ComfortLiving Biography,Books,165.3,Michele Cooley,North America,05-02-2024
T00716,C0055,P090,02-04-2024 02:03,2,330.6,165.3,ComfortLiving Biography,Books,165.3,Lauren Williams,North America,11-11-2024
T00720,C0126,P090,08-01-2024 11:31,1,165.3,165.3,ComfortLiving Biography,Books,165.3,Caitlin Brown,South America,20-02-2024
T00917,C0113,P090,18-01-2024 09:04,2,330.6,165.3,ComfortLiving Biography,Books,165.3,Joseph Ortiz Jr.,South America,17-06-2022
T00937,C0116,P090,30-10-2024 08:16,1,165.3,165.3,ComfortLiving Biography,Books,165.3,James Martinez,North America,11-09-2024
T00119,C0147,P018,13-03-2024 02:57,1,436.89,436.89,ComfortLiving Mystery Book,Books,436.89,Hunter Fuller,South America,16-05-2022
T00411,C0064,P018,06-02-2024 15:02,4,1747.56,436.89,ComfortLiving Mystery Book,Books,436.89,Martha Montgomery,Europe,22-10-2023
T00507,C0019,P018,28-05-2024 00:57,1,436.89,436.89,ComfortLiving Mystery Book,Books,436.89,Brandon Rodriguez,Europe,12-01-2023
T00606,C0196,P018,06-08-2024 14:37,3,1310.67,436.89,ComfortLiving Mystery Book,Books,436.89,Laura Watts,Europe,07-06-2022
T00722,C0016,P018,31-07-2024 05:19,4,1747.56,436.89,ComfortLiving Mystery Book,Books,436.89,Emily Woods,North America,03-01-2024
T00779,C0052,P018,29-08-2024 18:52,3,1310.67,436.89,ComfortLiving Mystery Book,Books,436.89,Stanley Aguirre,South America,20-02-2024
T00870,C0187,P018,02-05-2024 14:16,4,1747.56,436.89,ComfortLiving Mystery Book,Books,436.89,Kayla Kelly,South America,02-08-2024
T00120,C0156,P083,27-02-2024 16:09,1,455.72,455.72,ActiveWear Smartwatch,Electronics,455.72,William Adams,North America,19-08-2023
T00133,C0194,P083,26-09-2024 23:48,3,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72,Stacy Cook,North America,04-05-2024
T00138,C0051,P083,26-04-2024 22:10,4,1822.88,455.72,ActiveWear Smartwatch,Electronics,455.72,Nicholas Ellis,Europe,21-12-2023
T00168,C0023,P083,26-09-2024 17:22,3,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72,Nicholas Cain,Europe,04-03-2022
T00289,C0141,P083,03-12-2024 21:22,3,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72,Paul Parsons,Europe,23-02-2023
T00313,C0191,P083,23-04-2024 06:38,1,455.72,455.72,ActiveWear Smartwatch,Electronics,455.72,Samantha Gibson DVM,South America,07-04-2024
T00445,C0001,P083,07-05-2024 03:11,2,911.44,455.72,ActiveWear Smartwatch,Electronics,455.72,Lawrence Carroll,South America,10-07-2022
T00594,C0183,P083,29-10-2024 22:39,3,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72,Kimberly Johnson,North America,23-01-2024
T00632,C0016,P083,11-07-2024 12:42,1,455.72,455.72,ActiveWear Smartwatch,Electronics,455.72,Emily Woods,North America,03-01-2024
T00670,C0046,P083,03-08-2024 21:42,2,911.44,455.72,ActiveWear Smartwatch,Electronics,455.72,Beth Cardenas,North America,23-10-2024
T00831,C0184,P083,19-05-2024 18:25,2,911.44,455.72,ActiveWear Smartwatch,Electronics,455.72,Tina Jacobs,South America,13-05-2022
T00845,C0154,P083,31-12-2023 15:44,2,911.44,455.72,ActiveWear Smartwatch,Electronics,455.72,Robert Sharp,North America,27-10-2024
T00887,C0066,P083,28-08-2024 20:52,3,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72,Catherine White,Europe,15-11-2024
T00121,C0168,P043,23-10-2024 06:09,4,1617.6,404.4,SoundWave Novel,Books,404.4,Karen Clements MD,South America,13-12-2022
T00151,C0131,P043,19-12-2024 17:58,2,808.8,404.4,SoundWave Novel,Books,404.4,Scott Wilson,North America,05-06-2022
T00254,C0174,P043,30-06-2024 15:44,2,808.8,404.4,SoundWave Novel,Books,404.4,Tracy Steele,South America,03-11-2022
T00342,C0054,P043,24-01-2024 16:03,3,1213.2,404.4,SoundWave Novel,Books,404.4,Bruce Rhodes,Asia,29-09-2024
T00356,C0115,P043,22-12-2024 17:19,4,1617.6,404.4,SoundWave Novel,Books,404.4,Joshua Hamilton,Asia,11-11-2024
T00572,C0155,P043,21-09-2024 21:57,2,808.8,404.4,SoundWave Novel,Books,404.4,Michelle Brown,South America,23-03-2023
T00790,C0084,P043,13-08-2024 23:52,1,404.4,404.4,SoundWave Novel,Books,404.4,Belinda Garner,Asia,17-09-2024
T00837,C0139,P043,20-09-2024 04:55,2,808.8,404.4,SoundWave Novel,Books,404.4,Ricky Gutierrez,North America,14-03-2022
T00841,C0019,P043,01-07-2024 13:07,1,404.4,404.4,SoundWave Novel,Books,404.4,Brandon Rodriguez,Europe,12-01-2023
T00907,C0160,P043,15-02-2024 17:18,4,1617.6,404.4,SoundWave Novel,Books,404.4,Jodi Cook,North America,05-04-2022
T00931,C0114,P043,04-09-2024 22:08,4,1617.6,404.4,SoundWave Novel,Books,404.4,Benjamin Anderson,Europe,18-11-2024
T00122,C0084,P035,12-09-2024 13:59,2,61.18,30.59,ActiveWear T-Shirt,Clothing,30.59,Belinda Garner,Asia,17-09-2024
T00246,C0088,P035,05-12-2024 01:12,3,91.77,30.59,ActiveWear T-Shirt,Clothing,30.59,Carlos Murray,Asia,14-05-2023
T00329,C0008,P035,17-12-2024 04:05,4,122.36,30.59,ActiveWear T-Shirt,Clothing,30.59,David Li,North America,13-01-2024
T00446,C0164,P035,25-02-2024 03:48,2,61.18,30.59,ActiveWear T-Shirt,Clothing,30.59,Morgan Perez,Europe,01-06-2023
T00479,C0144,P035,27-04-2024 20:02,4,122.36,30.59,ActiveWear T-Shirt,Clothing,30.59,Andrea Hart,North America,30-09-2024
T00765,C0025,P035,31-01-2024 19:48,1,30.59,30.59,ActiveWear T-Shirt,Clothing,30.59,Gregory Odom,South America,04-07-2022
T00799,C0061,P035,10-12-2024 16:00,1,30.59,30.59,ActiveWear T-Shirt,Clothing,30.59,Brandon Escobar,Europe,06-03-2023
T00804,C0134,P035,10-12-2024 06:40,4,122.36,30.59,ActiveWear T-Shirt,Clothing,30.59,Theresa Gonzalez,Asia,19-02-2022
T00812,C0003,P035,18-02-2024 02:50,4,122.36,30.59,ActiveWear T-Shirt,Clothing,30.59,Michael Rivera,South America,07-03-2024
T00956,C0099,P035,28-05-2024 01:25,1,30.59,30.59,ActiveWear T-Shirt,Clothing,30.59,Rodney Eaton,South America,29-01-2023
T00125,C0122,P033,26-01-2024 05:19,2,128.5,64.25,TechPro T-Shirt,Clothing,64.25,Corey Ruiz,North America,06-05-2022
T00189,C0195,P033,05-04-2024 04:56,2,128.5,64.25,TechPro T-Shirt,Clothing,64.25,Jeremy Mclaughlin,South America,17-09-2024
T00200,C0057,P033,05-03-2024 04:58,3,192.75,64.25,TechPro T-Shirt,Clothing,64.25,Elizabeth Nguyen,Europe,27-07-2024
T00366,C0075,P033,09-08-2024 17:24,3,192.75,64.25,TechPro T-Shirt,Clothing,64.25,Misty Higgins,Europe,01-05-2023
T00510,C0031,P033,06-03-2024 01:55,4,257.0,64.25,TechPro T-Shirt,Clothing,64.25,Tina Miller,South America,11-04-2024
T00532,C0030,P033,11-04-2024 09:53,3,192.75,64.25,TechPro T-Shirt,Clothing,64.25,Mark Brock,North America,30-01-2024
T00755,C0032,P033,12-07-2024 08:20,3,192.75,64.25,TechPro T-Shirt,Clothing,64.25,Dustin Campbell,South America,17-04-2024
T00905,C0034,P033,22-09-2024 00:00,2,128.5,64.25,TechPro T-Shirt,Clothing,64.25,Dalton Perez,North America,27-09-2023
T00126,C0143,P014,05-12-2024 07:49,4,105.04,26.26,ActiveWear Jacket,Clothing,26.26,Brian Parker,Asia,27-05-2024
T00207,C0034,P014,19-06-2024 02:53,3,78.78,26.26,ActiveWear Jacket,Clothing,26.26,Dalton Perez,North America,27-09-2023
T00865,C0094,P014,28-04-2024 10:46,3,78.78,26.26,ActiveWear Jacket,Clothing,26.26,Emily Trevino,North America,16-09-2023
T00901,C0010,P014,12-05-2024 11:53,4,105.04,26.26,ActiveWear Jacket,Clothing,26.26,Aaron Cox,Europe,15-12-2022
T00129,C0002,P004,11-06-2024 23:59,4,382.76,95.69,BookWorld Rug,Home Decor,95.69,Elizabeth Lutz,Asia,13-02-2022
T00334,C0164,P004,22-02-2024 14:01,1,95.69,95.69,BookWorld Rug,Home Decor,95.69,Morgan Perez,Europe,01-06-2023
T00419,C0030,P004,12-07-2024 13:34,3,287.07,95.69,BookWorld Rug,Home Decor,95.69,Mark Brock,North America,30-01-2024
T00641,C0173,P004,02-01-2024 15:02,3,287.07,95.69,BookWorld Rug,Home Decor,95.69,Francisco Young,Asia,06-10-2022
T00747,C0137,P004,23-12-2024 23:09,1,95.69,95.69,BookWorld Rug,Home Decor,95.69,Robert Gardner,South America,09-04-2024
T00860,C0008,P004,22-08-2024 03:25,2,191.38,95.69,BookWorld Rug,Home Decor,95.69,David Li,North America,13-01-2024
T00891,C0091,P004,24-07-2024 23:11,4,382.76,95.69,BookWorld Rug,Home Decor,95.69,Lisa Kirk,South America,16-03-2023
T00132,C0105,P029,03-09-2024 19:50,4,1734.56,433.64,TechPro Headphones,Electronics,433.64,Ryan Hampton,Europe,11-11-2024
T00213,C0165,P029,15-02-2024 07:07,3,1300.92,433.64,TechPro Headphones,Electronics,433.64,Juan Mcdaniel,South America,09-04-2022
T00222,C0146,P029,24-05-2024 22:54,1,433.64,433.64,TechPro Headphones,Electronics,433.64,Brittany Harvey,Asia,04-09-2024
T00258,C0050,P029,25-04-2024 03:49,3,1300.92,433.64,TechPro Headphones,Electronics,433.64,Ryan Davis,North America,02-03-2024
T00286,C0069,P029,09-12-2024 14:58,2,867.28,433.64,TechPro Headphones,Electronics,433.64,Stacy Foster,Europe,03-12-2023
T00436,C0001,P029,02-11-2024 17:04,3,1300.92,433.64,TechPro Headphones,Electronics,433.64,Lawrence Carroll,South America,10-07-2022
T00495,C0027,P029,07-04-2024 16:46,2,867.28,433.64,TechPro Headphones,Electronics,433.64,Justin Heath,Asia,09-11-2022
T00541,C0082,P029,25-07-2024 15:20,2,867.28,433.64,TechPro Headphones,Electronics,433.64,Aimee Taylor,South America,13-05-2022
T00554,C0087,P029,13-04-2024 20:04,4,1734.56,433.64,TechPro Headphones,Electronics,433.64,Travis Campbell,South America,11-04-2024
T00576,C0100,P029,04-09-2024 20:49,4,1734.56,433.64,TechPro Headphones,Electronics,433.64,Clinton Gomez,Europe,16-03-2023
T00593,C0120,P029,01-04-2024 07:30,2,867.28,433.64,TechPro Headphones,Electronics,433.64,Francisco Diaz,South America,13-01-2023
T00673,C0102,P029,01-09-2024 21:40,3,1300.92,433.64,TechPro Headphones,Electronics,433.64,Michael Atkinson,South America,16-09-2022
T00680,C0163,P029,18-07-2024 00:10,4,1734.56,433.64,TechPro Headphones,Electronics,433.64,Tiffany Cain,South America,08-06-2023
T00776,C0065,P029,22-04-2024 01:00,4,1734.56,433.64,TechPro Headphones,Electronics,433.64,Gerald Hines,North America,10-07-2024
